feature_0,feature_1,feature_2,feature_3,label
0.9282758620689654,0.9963031423290203,0.9911504424778759,0.9974999999999998,0.0
0.9282758620689654,0.9981515711645101,0.9889380530973453,0.9974999999999998,0.0
0.929655172413793,0.9963031423290203,0.9911504424778759,0.9949999999999999,0.0
0.9282758620689654,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.929655172413793,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9282758620689654,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.929655172413793,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.929655172413793,0.9963031423290203,0.9889380530973453,0.9924999999999999,0.0
0.929655172413793,0.9963031423290203,0.9911504424778759,0.9949999999999999,0.0
0.929655172413793,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.929655172413793,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.929655172413793,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.929655172413793,0.9963031423290203,0.9911504424778759,0.9974999999999998,0.0
0.929655172413793,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.929655172413793,0.9963031423290203,0.9911504424778759,0.9974999999999998,0.0
0.9310344827586207,0.9963031423290203,0.9911504424778759,0.9949999999999999,0.0
0.929655172413793,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9963031423290203,0.9955752212389379,0.9974999999999998,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9324137931034483,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9963031423290203,0.9955752212389379,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9310344827586207,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.929655172413793,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.929655172413793,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.929655172413793,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.929655172413793,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9310344827586207,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9324137931034483,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9324137931034483,0.9963031423290203,0.9911504424778759,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9337931034482757,0.9963031423290203,0.9911504424778759,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9324137931034483,0.9963031423290203,0.9911504424778759,0.9974999999999998,0.0
0.9337931034482757,0.9963031423290203,0.9911504424778759,0.9974999999999998,0.0
0.9324137931034483,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9337931034482757,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,1.0,0.9911504424778759,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9337931034482757,1.0,0.9933628318584069,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9351724137931033,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9351724137931033,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9337931034482757,0.9963031423290203,0.9911504424778759,0.9949999999999999,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9337931034482757,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9351724137931033,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9351724137931033,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9337931034482757,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9924999999999999,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9963031423290203,0.9911504424778759,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.936551724137931,1.0,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9963031423290203,0.9955752212389379,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9963031423290203,0.9955752212389379,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9351724137931033,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9911504424778759,0.9949999999999999,0.0
0.936551724137931,0.9963031423290203,0.9911504424778759,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,1.0,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9379310344827586,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9379310344827586,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.936551724137931,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9379310344827586,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9911504424778759,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9379310344827586,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9379310344827586,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9393103448275862,0.9963031423290203,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9963031423290203,0.9933628318584069,0.9999999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9999999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9393103448275862,0.9963031423290203,0.9933628318584069,0.9949999999999999,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9406896551724137,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9393103448275862,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9393103448275862,0.9981515711645101,0.9955752212389379,0.9974999999999998,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9379310344827586,0.9963031423290203,0.9955752212389379,0.9974999999999998,0.0
0.9379310344827586,0.9981515711645101,0.9955752212389379,0.9949999999999999,0.0
0.9393103448275862,0.9981515711645101,0.9933628318584069,0.9974999999999998,0.0
0.9406896551724137,0.9981515711645101,0.9933628318584069,0.9949999999999999,0.0
0.9268965517241378,0.9926062846580406,0.9933628318584069,0.9974999999999998,0.0
0.9020689655172413,0.9889094269870609,0.9911504424778759,0.9949999999999999,0.0
0.88,0.9796672828096118,0.9867256637168142,0.99,0.0
0.8675862068965517,0.9722735674676524,0.9823008849557522,0.9825000000000002,0.0
0.8662068965517241,0.9648798521256932,0.9778761061946901,0.9799999999999998,0.0
0.8662068965517241,0.9593345656192236,0.9756637168141591,0.9724999999999999,0.0
0.8689655172413792,0.9500924214417745,0.9712389380530975,0.9675,0.0
